gamma,n_0,A_V_max,M_gas,r_out
0.0449438202247191,10.21349338436819,1.1055795511973758,1110244446.284121,1119.2320502463338
0.06741573033707865,10.21349338436819,1.0149079463131263,1132875678.6877232,1189.6790218803224
0.0898876404494382,10.21349338436819,0.929447055326485,1172264480.6117811,1275.2712994286808
0.11235955056179775,10.21349338436819,0.8489153841186499,1227110093.13406,1377.1260948990519
0.1348314606741573,10.21349338436819,0.7732426694880967,1296945163.874163,1496.74848947583
0.15730337078651685,10.21349338436819,0.7027287546917085,1383547333.543556,1636.6601258537546
0.1797752808988764,10.21349338436819,0.6371880062786203,1487290855.4373498,1799.139678637176
0.20224719101123595,10.21349338436819,0.5764742889063256,1609212055.692363,1987.0435953607168
0.2247191011235955,10.21349338436819,0.5204949482785428,1751632857.2386646,2204.1840835980315
0.24719101123595505,10.21349338436819,0.46896775473266694,1916088000.0460823,2454.586605638717
0.2696629213483146,10.21349338436819,0.4219273718661979,2109464486.7272007,2745.3092459652707
0.29213483146067415,10.21349338436819,0.3787486665094412,2330416561.005791,3080.5824580843378
0.3146067415730337,10.21349338436819,0.33947284825252394,2589395541.8500605,3470.9960884132215
0.33707865168539325,10.21349338436819,0.3037284224829794,2891350565.657601,3925.9311850807308
0.3595505617977528,10.21349338436819,0.2711320553195298,3239023486.4959917,4455.0811676572175
0.38202247191011235,10.21349338436819,0.2398321836682718,3544660575.5511713,5022.462686765946
0.4044943820224719,10.21349338436819,0.21050059422963677,3799622559.25228,5628.955200745099
0.42696629213483145,10.21349338436819,0.18360898145925258,4005634426.29497,6279.855745323444
0.449438202247191,10.21349338436819,0.1593506340360323,4166728772.434759,6981.593360317985
0.47191011235955055,10.21349338436819,0.13773720034881484,4288624903.2061176,7742.0988259519045
0.4943820224719101,10.21349338436819,0.11865351131752751,4375931596.3503,8569.491126064864
0.5168539325842696,10.21349338436819,0.09757397270986173,3578828934.2281976,8697.964843351972
0.5393258426966292,10.21349338436819,0.07978299453142519,2807947262.1567016,8679.144116124386
0.5617977528089888,10.21349338436819,0.06536316813738885,2190589155.3292723,8635.284271855518
0.5842696629213483,10.21349338436819,0.05371659583860214,1709395764.9340525,8587.876637985959
0.6067415730337078,10.21349338436819,0.04426246582031332,1330598206.9906669,8527.840946594684
0.6292134831460674,10.21349338436819,0.03655934269601548,1030804982.7540977,8447.422498870406
0.651685393258427,10.21349338436819,0.030282308641271412,796066277.8168328,8352.861802610405
0.6741573033707865,10.21349338436819,0.02516763382909061,614422276.4414637,8253.524930028107
0.696629213483146,10.21349338436819,0.020980748154938816,472433155.2708733,8138.419217320999
0.7191011235955056,10.21349338436819,0.01754687551311406,361769971.8506594,8006.848646664543
0.7415730337078652,10.21349338436819,0.014725422830302523,275840227.97206384,7858.619998299842
0.7640449438202247,10.21349338436819,0.01239580607141375,208369422.76268932,7677.074493279776
0.7865168539325842,10.21349338436819,0.010475850822131056,156664214.53538382,7479.292966441072
0.8089887640449438,10.21349338436819,0.008893179371797665,117619399.61213584,7277.037617926955
0.8314606741573034,10.21349338436819,0.007581845308817621,87812284.62360896,7057.202121351901
0.8539325842696629,10.21349338436819,0.006486273062673102,64431277.55540592,6783.8644764071805
0.8764044943820224,10.21349338436819,0.005579247581941603,47353913.40097624,6520.097666503892
0.898876404494382,10.21349338436819,0.004817829512489655,34138196.89565785,6203.517767953389
0.9213483146067416,10.21349338436819,0.004179154604380745,24219029.406807378,5850.114138977847
0.9438202247191011,10.21349338436819,0.003643931151436782,17010713.54769851,5482.531649361113
0.9662921348314606,10.21349338436819,0.0031936894173670263,11802676.37295741,5099.519534379937
0.9887640449438202,10.21349338436819,0.0028111908608135358,7945566.926302239,4664.655036159087
1.0112359550561798,10.21349338436819,0.0024878108567164352,5271550.259657287,4226.847635753804
1.0337078651685392,10.21349338436819,0.0022133696851224967,3442684.456696213,3790.6560039252936
1.0561797752808988,10.21349338436819,0.0019785729066875172,2183487.6817608853,3340.007786464303
1.0786516853932584,10.21349338436819,0.0017758194563041918,1316842.992888086,2858.099068698237
1.101123595505618,10.21349338436819,0.0016038811055689532,803407.4859356917,2451.3895259972105
1.1235955056179776,10.21349338436819,0.0014530227185094286,453352.0671257857,2009.3125218948658
1.146067415730337,10.21349338436819,0.0013237404523241758,256572.2485071786,1641.4937360618167
1.1685393258426966,10.21349338436819,0.0012119411750590036,144341.23502071277,1329.9105590591637
1.1910112359550562,10.21349338436819,0.0011126474433491018,75144.28126204287,1026.788053228614
1.2134831460674156,10.21349338436819,0.0010271633674655608,40671.43661999559,804.8705711835836
1.2359550561797752,10.21349338436819,0.0009505034299495032,20477.385801006287,601.7715911503614
1.2584269662921348,10.21349338436819,0.0008839730702294526,10835.911274743396,459.4537100233819
1.2808988764044944,10.21349338436819,0.0008232534898092977,5261.344357979667,331.29371805333056
1.303370786516854,10.21349338436819,0.0007717908810625614,2973.0939750608773,258.9447273172966
1.3258426966292134,10.21349338436819,0.0007236069153105879,1501.1764129751468,187.96678377144048
1.348314606741573,10.21349338436819,0.0006817714794742684,843.0663236489958,144.24379092585386
1.3707865168539326,10.21349338436819,0.000643501363437487,466.80352308843123,108.92152312967413
1.393258426966292,10.21349338436819,0.0006092820244189203,272.06088866211275,84.24081584397693
1.4157303370786516,10.21349338436819,0.0005783056130578837,163.6771674127822,65.98121056816461
1.4382022471910112,10.21349338436819,0.0005493851636785812,96.50147077381503,50.65222187036507
1.4606741573033708,10.21349338436819,0.0005230464117769845,59.01549256154319,39.50918715450709
1.4831460674157304,10.21349338436819,0.0005000437806502877,40.07992614372387,32.77649480184931
1.5056179775280898,10.21349338436819,0.0004785411933042413,27.199909264736075,27.022796479931493
1.5280898876404494,10.21349338436819,0.0004583249777560394,18.417489904797822,22.11267001906274
1.550561797752809,10.21349338436819,0.0004402254121187724,13.28613190055468,18.783675176638166
1.5730337078651684,10.21349338436819,0.00042283221190904407,9.392736896547468,15.650583831218997
1.595505617977528,10.21349338436819,0.0004073752946460991,7.103674342191984,13.600411757860718
1.6179775280898876,10.21349338436819,0.00039182572421508075,5.079386128815335,11.298659559425536
1.6404494382022472,10.21349338436819,0.0003792700529082291,4.195592056300195,10.369430176171557
1.6629213483146068,10.21349338436819,0.00036613185589347627,3.210326181470014,8.964272274321216
1.6853932584269662,10.21349338436819,0.00035394774229590277,2.5179944475464167,7.857795947216741
1.7078651685393258,10.21349338436819,0.00034328767699086496,2.100990971802194,7.1905132436789
1.7303370786516854,10.21349338436819,0.00033186971045055786,1.6298308777213568,6.198410231616809
1.7528089887640448,10.21349338436819,0.0003220093666837368,1.3538814890212851,5.6122461443498555
1.7752808988764044,10.21349338436819,0.0003130977999411899,1.1623601901374607,5.199929389750738
1.797752808988764,10.21349338436819,0.00030426096244480597,0.9825724396254507,4.744874603334868
1.8202247191011236,10.21349338436819,0.0002962841758048382,0.8567504024378976,4.427958905333335
1.8426966292134832,10.21349338436819,0.0002879841182147094,0.7219190438201643,4.005857448295615
1.8651685393258426,10.21349338436819,0.00028073288923760684,0.6355200042463537,3.748620116472427
1.8876404494382022,10.21349338436819,0.00027289881153632776,0.5353261522677265,3.3695943468173164
1.9101123595505618,10.21349338436819,0.0002666955298577486,0.4861410362750153,3.222955092863917
1.9325842696629212,10.21349338436819,0.0002600951980112373,0.42769802131745494,2.9926157524338106
1.9550561797752808,10.21349338436819,0.00025440501970615855,0.39067277630543884,2.8666516509981306
1.9775280898876404,10.21349338436819,0.00024865905905109803,0.3525338442559953,2.711510481896428
2.0,10.21349338436819,0.00024314419728151674,0.31921134052662614,2.567955335270256
0.0,11.351307054434312,1.3769263777409995,1071873408.9272938,969.8141235418019
0.02247191011235955,11.351307054434312,1.2729047999829088,1054459848.4356668,1008.2674442070952
0.0449438202247191,11.351307054434312,1.173224884224767,1054330702.3729868,1058.582671899559
0.06741573033707865,11.351307054434312,1.0781829350567536,1070322956.2722855,1121.7554014136074
0.0898876404494382,11.351307054434312,0.9883835303259593,1102890463.0553043,1199.364061591795
0.11235955056179775,11.351307054434312,0.9032960755160399,1149740401.447295,1292.119278873017
0.1348314606741573,11.351307054434312,0.8236925757108412,1213183021.1124754,1402.4462737781014
0.15730337078651685,11.351307054434312,0.7489352316789146,1291021371.7782674,1531.314520850959
0.1797752808988764,11.351307054434312,0.6795272055393714,1386193170.049197,1681.8109611099642
0.20224719101123595,11.351307054434312,0.615139552235123,1498705698.7630615,1856.2339198745522
0.2247191011235955,11.351307054434312,0.5556992721056384,1630551856.60438,2058.043107619029
0.24719101123595505,11.351307054434312,0.5009744994029445,1783514845.9571352,2291.112562657279
0.2696629213483146,11.351307054434312,0.45071909084740613,1959907782.574478,2560.1373374599234
0.29213483146067415,11.351307054434312,0.40489475652862505,2166519567.612895,2872.609033624482
0.3146067415730337,11.351307054434312,0.3629977923823294,2404582026.850916,3234.4444379134957
0.33707865168539325,11.351307054434312,0.32492937779848685,2683607867.951575,3656.570010669119
0.3595505617977528,11.351307054434312,0.2904162039139568,3012801476.7324176,4151.3263677626755
0.38202247191011235,11.351307054434312,0.2579928963802645,3344041556.0043163,4703.141501709766
0.4044943820224719,11.351307054434312,0.22716765942550324,3623690943.0774145,5291.258817499964
0.42696629213483145,11.351307054434312,0.1986450362100763,3853277342.224169,5921.186602096677
0.449438202247191,11.351307054434312,0.17274876216264623,4036169610.585051,6599.045524182367
0.47191011235955055,11.351307054434312,0.1495289646989639,4172871825.2229404,7329.056263764009
0.4943820224719101,11.351307054434312,0.1290302699433423,4282895243.294282,8129.213925382522
0.5168539325842696,11.351307054434312,0.10875310608811248,3945882868.8261437,8650.775573646819
0.5393258426966292,11.351307054434312,0.08883568246024029,3091037213.910868,8629.487737086256
0.5617977528089888,11.351307054434312,0.07280407830269958,2422531814.7043586,8604.188601660477
0.5842696629213483,11.351307054434312,0.05981439513196142,1892083791.7217538,8562.025823014963
0.6067415730337078,11.351307054434312,0.04926063057878965,1471360349.0901372,8500.268145876953
0.6292134831460674,11.351307054434312,0.04069057592356372,1142408491.2635834,8429.262603714335
0.651685393258427,11.351307054434312,0.033683899828096,880268208.7836583,8327.985091981136
0.6741573033707865,11.351307054434312,0.027996942077653266,680669579.4286449,8236.249255349561
0.696629213483146,11.351307054434312,0.023326488727786775,521930503.798214,8112.364777241491
0.7191011235955056,11.351307054434312,0.019513494460008163,400783070.60666764,7991.354749081074
0.7415730337078652,11.351307054434312,0.01637027200688338,305032094.54005253,7837.545426944704
0.7640449438202247,11.351307054434312,0.013780990557701914,230660913.7556099,7660.325370030334
0.7865168539325842,11.351307054434312,0.011654895003593424,174693681.29807454,7487.821869499072
0.8089887640449438,11.351307054434312,0.009883917824787425,129971261.36921181,7255.681618103402
0.8314606741573034,11.351307054434312,0.008429888781547146,97481857.48047903,7051.504055480811
0.8539325842696629,11.351307054434312,0.007214868668213014,71922528.42049922,6796.027940675732
0.8764044943820224,11.351307054434312,0.006201161088957427,52410277.47281912,6505.905928682498
0.898876404494382,11.351307054434312,0.005352329476323615,37554019.244658396,6172.117056583792
0.9213483146067416,11.351307054434312,0.004644758812492929,26798230.055175744,5836.662088938463
0.9438202247191011,11.351307054434312,0.004052594901637984,19024763.941526633,5498.425357026623
0.9662921348314606,11.351307054434312,0.0035505868407731678,13132583.36664294,5101.672687100713
0.9887640449438202,11.351307054434312,0.0031262466869476577,8894923.50675879,4680.878836145581
1.0112359550561798,11.351307054434312,0.002765270783502868,5848271.835663227,4222.522854893141
1.0337078651685392,11.351307054434312,0.0024593513777586007,3789620.246542311,3771.7695934015733
1.0561797752808988,11.351307054434312,0.0021993862829298655,2427772.8625706644,3340.408118514478
1.0786516853932584,11.351307054434312,0.0019755965662221534,1497369.525866825,2892.0210410858667
1.101123595505618,11.351307054434312,0.001782173897363365,883692.5990397404,2437.8206942865118
1.1235955056179776,11.351307054434312,0.0016153006178425684,505947.1904183654,2013.5875205325344
1.146067415730337,11.351307054434312,0.0014723058568444436,291435.7484995532,1660.769947142555
1.1685393258426966,11.351307054434312,0.0013468079367285708,159172.88140132988,1324.1546203403864
1.1910112359550562,11.351307054434312,0.001237703880856898,86131.99930199016,1044.3757973413074
1.2134831460674156,11.351307054434312,0.0011418732586832242,45491.668013439856,807.6975691229544
1.2359550561797752,11.351307054434312,0.0010573884837094423,23590.335108457613,614.102816141795
1.2584269662921348,11.351307054434312,0.0009819947572099793,11769.540298640886,453.4058411365809
1.2808988764044944,11.351307054434312,0.0009162438827565939,6187.819510496377,342.35765952524457
1.303370786516854,11.351307054434312,0.000857272746406043,3213.67901932349,254.72096781842072
1.3258426966292134,11.351307054434312,0.0008051966885494442,1751.9249275326413,193.5209372004413
1.348314606741573,11.351307054434312,0.0007576603025096683,931.4914133902025,143.72362649898847
1.3707865168539326,11.351307054434312,0.0007157860873242111,535.4879775404362,111.05225617843635
1.393258426966292,11.351307054434312,0.0006774155922394532,306.3058162737221,84.91750252858601
1.4157303370786516,11.351307054434312,0.0006421808824951465,175.77918565812203,64.56551318083176
1.4382022471910112,11.351307054434312,0.0006114854799192742,112.95453045327477,52.35769394870663
1.4606741573033708,11.351307054434312,0.0005817615836118652,67.24109111928709,40.15041391391664
1.4831460674157304,11.351307054434312,0.0005562518481876883,45.84093389928874,33.40027055883098
1.5056179775280898,11.351307054434312,0.0005316725598900823,29.86971407335746,26.805772906075138
1.5280898876404494,11.351307054434312,0.0005096544929897375,20.776423175417065,22.336353503965963
1.550561797752809,11.351307054434312,0.0004893322770513627,14.806947061005896,18.81850669193808
1.5730337078651684,11.351307054434312,0.00047052430766265127,10.793468942874181,16.01955212067204
1.595505617977528,11.351307054434312,0.0004527349525670683,7.877518556893378,13.57838849260554
1.6179775280898876,11.351307054434312,0.0004359874403769943,5.805604400195397,11.528585733719114
1.6404494382022472,11.351307054434312,0.0004208936466665134,4.496777358123004,10.097172930432865
1.6629213483146068,11.351307054434312,0.0004073752946460991,3.657791213663059,9.13105824719317
1.6853932584269662,11.351307054434312,0.00039310061166162945,2.754837624743379,7.764811734231799
1.7078651685393258,11.351307054434312,0.0003813941703311776,2.3163224042359754,7.146007614469844
1.7303370786516854,11.351307054434312,0.00036944247024427927,1.8690871199847832,6.35104730071244
1.7528089887640448,11.351307054434312,0.0003587578051276086,1.5747638613528727,5.817183206159846
1.7752808988764044,11.351307054434312,0.0003484505276310962,1.3235393309311743,5.301633002485909
1.797752808988764,11.351307054434312,0.00033812482635063373,1.089829898292125,4.736899504490671
1.8202247191011236,11.351307054434312,0.00032874371549799624,0.9258764852828226,4.326626562511637
1.8426966292134832,11.351307054434312,0.00032036552962062185,0.8140932584465975,4.054698485569736
1.8651685393258426,11.351307054434312,0.00031174227964471607,0.6969745250158043,3.706367796226117
1.8876404494382022,11.351307054434312,0.00030426096244480597,0.622869597118487,3.5048717577012054
1.9101123595505618,11.351307054434312,0.0002962841758048382,0.5370289222997798,3.2058233929883864
1.9325842696629212,11.351307054434312,0.00028940595187414934,0.4827616455688521,3.033699184691103
1.9550561797752808,11.351307054434312,0.00028261664685601414,0.4314632892169374,2.850381954408616
1.9775280898876404,11.351307054434312,0.0002757439006888671,0.3807841748193689,2.6421404932050176
2.0,11.351307054434312,0.0002699815158703689,0.3506646380450163,2.540512265862012
0.0,12.615876565922013,1.4576947430136316,1031936510.2522668,924.4877224407921
0.02247191011235955,12.615876565922013,1.3492481523543414,1007362974.8052292,956.9206079768372
0.0449438202247191,12.615876565922013,1.2450377632405563,1000405285.9008919,1000.7362572372691
0.06741573033707865,12.615876565922013,1.145440263734194,1009738038.5110086,1056.8673077476847
0.0898876404494382,12.615876565922013,1.0506952123081776,1034409840.3029466,1126.3822271516826
0.11235955056179775,12.615876565922013,0.9613828648229599,1075067159.4752178,1210.9568793953988
0.1348314606741573,12.615876565922013,0.8772740519410674,1130761284.6195357,1311.817169221624
0.15730337078651685,12.615876565922013,0.7983038658417889,1201151118.7114432,1430.5098391776637
0.1797752808988764,12.615876565922013,0.7248760387924527,1288383216.6010869,1569.7142694658808
0.20224719101123595,12.615876565922013,0.656628166531378,1392173111.4177196,1731.4626235756016
0.2247191011235955,12.615876565922013,0.5934716079946251,1513843562.7098913,1918.735883529113
0.24719101123595505,12.615876565922013,0.5353036600796443,1655660747.6866467,2135.359115105734
0.2696629213483146,12.615876565922013,0.48178261606516154,1818686841.1776197,2385.1873583954866
0.29213483146067415,12.615876565922013,0.43304564135714896,2010929941.8823996,2675.8959891902036
0.3146067415730337,12.615876565922013,0.3883298182140014,2229948419.545722,3011.27412518501
0.33707865168539325,12.615876565922013,0.3476921246653143,2486126023.4972787,3402.075287217581
0.3595505617977528,12.615876565922013,0.3107797021321576,2785525549.1275964,3858.417589419678
0.38202247191011235,12.615876565922013,0.2771489993425099,3130027789.4003963,4389.785604184874
0.4044943820224719,12.615876565922013,0.24492128266895785,3433937006.004348,4960.3127236612245
0.42696629213483145,12.615876565922013,0.21477129086996194,3687492827.9442506,5570.3007133037745
0.449438202247191,12.615876565922013,0.18718766469032447,3892903061.93432,6225.431459235624
0.47191011235955055,12.615876565922013,0.16232394817604462,4050770935.482472,6930.048335313245
0.4943820224719101,12.615876565922013,0.1402266992015892,4171217169.425745,7694.923716069647
0.5168539325842696,12.615876565922013,0.12076626356242749,4260494698.068184,8529.90587887541
0.5393258426966292,12.615876565922013,0.0990212218276196,3412710717.1349106,8588.176977230187
0.5617977528089888,12.615876565922013,0.08105095004067615,2666098643.584183,8554.59678311688
0.5842696629213483,12.615876565922013,0.06658049352727545,2086254168.6965694,8521.323422930429
0.6067415730337078,12.615876565922013,0.054840109702172485,1627345892.0527046,8472.32626086725
0.6292134831460674,12.615876565922013,0.04525750798023887,1258983774.3363447,8390.280060042192
0.651685393258427,12.615876565922013,0.03748490349259667,975072886.9406122,8308.505563854156
0.6741573033707865,12.615876565922013,0.0311352174886459,751724133.2521938,8207.395475842904
0.696629213483146,12.615876565922013,0.02595912652708836,579985404.0361927,8106.266790313605
0.7191011235955056,12.615876565922013,0.02169840628636351,443270505.53604734,7969.635917409026
0.7415730337078652,12.615876565922013,0.018205888047491382,338090102.49053913,7824.06699564886
0.7640449438202247,12.615876565922013,0.015332481632115758,256799292.54908797,7662.781622217268
0.7865168539325842,12.615876565922013,0.012956474329160186,193260508.40257657,7469.291958556633
0.8089887640449438,12.615876565922013,0.010995880090692196,144929428.3226889,7264.134455601267
0.8314606741573034,12.615876565922013,0.009365499664948644,107262430.6692414,7016.905134185402
0.8539325842696629,12.615876565922013,0.008020305331473614,79668526.70639935,6783.636578175445
0.8764044943820224,12.615876565922013,0.006894995237012249,58244852.14915251,6504.126653664049
0.898876404494382,12.615876565922013,0.005953157351746927,41948708.77128747,6185.618103270186
0.9213483146067416,12.615876565922013,0.005165231766333045,29888636.263381798,5845.422222640796
0.9438202247191011,12.615876565922013,0.004504523264419559,21074917.933001358,5488.705012015369
0.9662921348314606,12.615876565922013,0.003946635277715668,14558245.882488932,5094.447493098197
0.9887640449438202,12.615876565922013,0.0034735167897414366,9785801.856891425,4656.601281797208
1.0112359550561798,12.615876565922013,0.0030756179322555563,6571026.84742611,4245.170752171329
1.0337078651685392,12.615876565922013,0.002733054889748535,4183058.6831126213,3758.2079877722867
1.0561797752808988,12.615876565922013,0.002443927054701222,2673024.0619474635,3323.9466913111464
1.0786516853932584,12.615876565922013,0.002194616633062119,1634945.8373139256,2865.1721917483733
1.101123595505618,12.615876565922013,0.0019815690040688927,990404.3599734836,2448.367709181891
1.1235955056179776,12.615876565922013,0.0017957500948155602,564878.4914076786,2018.2996608903004
1.146067415730337,12.615876565922013,0.0016350033008641228,313668.14231473,1632.1186956061545
1.1685393258426966,12.615876565922013,0.0014968558710534137,176200.9312222583,1321.1681112509762
1.1910112359550562,12.615876565922013,0.0013746866481800205,92947.39459364326,1027.4222820958807
1.2134831460674156,12.615876565922013,0.0012679376269359786,48558.021990455294,789.5841392886383
1.2359550561797752,12.615876565922013,0.0011744884588470019,25480.695497696663,604.2063167332993
1.2584269662921348,12.615876565922013,0.001091371366540498,13023.299942734362,452.2325040351221
1.2808988764044944,12.615876565922013,0.001019085742735228,7080.360350557381,348.18378957736974
1.303370786516854,12.615876565922013,0.0009535128208186366,3680.650334359432,259.2566497344361
1.3258426966292134,12.615876565922013,0.0008944671930846303,1902.034754711089,190.82205390571866
1.348314606741573,12.615876565922013,0.0008427090075478974,1065.8591075616011,146.27205196027506
1.3707865168539326,12.615876565922013,0.0007951155169934479,581.2957747530041,109.45307316902033
1.393258426966292,12.615876565922013,0.000753149684354051,344.4595047583936,85.53708539745053
1.4157303370786516,12.615876565922013,0.0007140715872190951,198.5999742912798,65.23546827295166
1.4382022471910112,12.615876565922013,0.0006787532803612483,119.68754543051742,50.77965240125464
1.4606741573033708,12.615876565922013,0.0006464670774296685,74.190327672016,39.95914847756369
1.4831460674157304,12.615876565922013,0.0006181859890103659,50.77402503274656,33.32349657821933
1.5056179775280898,12.615876565922013,0.0005906939498331851,32.78293551291421,26.58025857666669
1.5280898876404494,12.615876565922013,0.0005667234162986542,23.424853344867962,22.553933290145103
1.550561797752809,12.615876565922013,0.0005441239615938114,16.683422601769223,18.99598536726336
1.5730337078651684,12.615876565922013,0.0005230464117769845,12.049366544742304,16.06868846843929
1.595505617977528,12.615876565922013,0.0005026153724413139,8.498442091241639,13.293940171400676
1.6179775280898876,12.615876565922013,0.00048456152531348737,6.447941941650558,11.522345531175066
1.6404494382022472,12.615876565922013,0.0004684058179055282,5.154539407677558,10.327585696119455
1.6629213483146068,12.615876565922013,0.0004527349525670683,4.057436328217907,9.117538059306629
1.6853932584269662,12.615876565922013,0.0004369211239162816,3.0638597881889633,7.768517961607218
1.7078651685393258,12.615876565922013,0.0004238812491482279,2.572571243978591,7.141859685651484
1.7303370786516854,12.615876565922013,0.0004100949354435607,2.0267144759259126,6.2301969100752315
1.7528089887640448,12.615876565922013,0.0003986338617584391,1.7416994157573096,5.79461493044094
1.7752808988764044,12.615876565922013,0.0003870722185287699,1.4566790847061692,5.260048303949161
1.797752808988764,12.615876565922013,0.0003764378963442977,1.247380267551914,4.851239252785568
1.8202247191011236,12.615876565922013,0.00036613185589347627,1.0650677569861875,4.451018625228786
1.8426966292134832,12.615876565922013,0.0003556605328976784,0.8886167537691851,3.9938348201619345
1.8651685393258426,12.615876565922013,0.0003458691023109806,0.7543265763577143,3.623752491934738
1.8876404494382022,12.615876565922013,0.00033812482635063373,0.6910645168980017,3.4995108775370594
1.9101123595505618,12.615876565922013,0.00032997391194717794,0.6144899643103681,3.288111941382318
1.9325842696629212,12.615876565922013,0.0003220093666837368,0.5447638859040471,3.07461806073445
1.9550561797752808,12.615876565922013,0.00031445332023766377,0.48658051128052393,2.887768861435965
1.9775280898876404,12.615876565922013,0.00030664610074828715,0.4262935390630354,2.659490452109043
2.0,12.615876565922013,0.0003001096179800889,0.39046076016481984,2.54477820828605
0.0,14.021322898177202,1.5429662284354615,993873789.6830989,881.3939286364761
0.02247191011235955,14.021322898177202,1.430125647507517,962268257.9131571,908.0583734008688
0.0449438202247191,14.021322898177202,1.3212743786378611,948517251.6241149,945.6051388445213
0.06741573033707865,14.021322898177202,1.2169619827598217,951241595.2108542,994.9416594190169
0.0898876404494382,14.021322898177202,1.1175286881574622,969421773.9821628,1057.094890947115
0.11235955056179775,14.021322898177202,1.023638529167159,1003550040.109873,1133.6524113773462
0.1348314606741573,14.021322898177202,0.9346234190700791,1051332832.485016,1225.3042232633306
0.15730337078651685,14.021322898177202,0.851424283948361,1115222779.2388313,1334.5336159888568
0.1797752808988764,14.021322898177202,0.7734655954877774,1193728600.0673375,1462.5634758611425
0.20224719101123595,14.021322898177202,0.7010940539592716,1288965152.221723,1612.1903530149646
0.2247191011235955,14.021322898177202,0.6340301864763569,1401285625.9361,1785.8479243184267
0.24719101123595505,14.021322898177202,0.5721803987067009,1532554664.6853087,1986.9687557732404
0.2696629213483146,14.021322898177202,0.5153068167002235,1684617210.2981045,2219.4882353894955
0.29213483146067415,14.021322898177202,0.4631192935814891,1859464185.795166,2488.0104990304685
0.3146067415730337,14.021322898177202,0.41561700727440515,2064316804.707795,2800.3508331560874
0.33707865168539325,14.021322898177202,0.3722256747154692,2299958321.2107854,3162.3078048689067
0.3595505617977528,14.021322898177202,0.3328550345586679,2576169326.4306984,3585.1597653579693
0.38202247191011235,14.021322898177202,0.2971898710442302,2901501279.1867833,4081.184649228292
0.4044943820224719,14.021322898177202,0.26376438192185697,3230509967.8646507,4635.74589380724
0.42696629213483145,14.021322898177202,0.23203380319679015,3508458744.9481683,5226.959850228606
0.449438202247191,14.021322898177202,0.20273395412399584,3737176200.5238857,5860.627746079745
0.47191011235955055,14.021322898177202,0.17618371270860533,3919765580.4321065,6542.874847267549
0.4943820224719101,14.021322898177202,0.15244092959871783,4059148710.77041,7279.7300177530815
0.5168539325842696,14.021322898177202,0.13143768077514503,4161407264.60203,8079.86585016943
0.5393258426966292,14.021322898177202,0.11032517278697966,3748467449.3650374,8526.89325276361
0.5617977528089888,14.021322898177202,0.09028083986713317,2935489143.5421124,8504.902257081261
0.5842696629213483,14.021322898177202,0.07413907400918503,2300244372.6804924,8479.044416546953
0.6067415730337078,14.021322898177202,0.061014771316468576,1790307305.5459356,8424.477083319005
0.6292134831460674,14.021322898177202,0.05038114724067354,1392730257.3605785,8363.7029661294
0.651685393258427,14.021322898177202,0.0417223647850064,1079825673.0073426,8287.29259184595
0.6741573033707865,14.021322898177202,0.03464877662087013,832995680.9672393,8189.686594939708
0.696629213483146,14.021322898177202,0.028875204828599094,641582669.7942268,8083.628089211736
0.7191011235955056,14.021322898177202,0.024135929574651736,490996808.8615872,7952.638220875289
0.7415730337078652,14.021322898177202,0.020247688619214152,374436276.83215874,7807.4313991035015
0.7640449438202247,14.021322898177202,0.017047083857620212,283993628.18935555,7641.971829552204
0.7865168539325842,14.021322898177202,0.014405177415657503,213874196.9677322,7451.6300608324555
0.8089887640449438,14.021322898177202,0.012227174276463408,160741636.22730264,7254.480030433011
0.8314606741573034,14.021322898177202,0.0104192711772171,119673159.75734438,7027.019858382393
0.8539325842696629,14.021322898177202,0.008912175780397758,87799588.97373627,6754.988775966629
0.8764044943820224,14.021322898177202,0.007663562602647677,64387773.80565445,6486.016048692094
0.898876404494382,14.021322898177202,0.006619081366123155,46607720.70640509,6183.2423256767215
0.9213483146067416,14.021322898177202,0.005743565954479899,33277445.44853466,5849.167672631887
0.9438202247191011,14.021322898177202,0.005005420481178984,23227657.653693233,5465.373250880989
0.9662921348314606,14.021322898177202,0.004385725672776763,16057709.1175221,5074.579310195606
0.9887640449438202,14.021322898177202,0.0038622128441714453,10912421.621551689,4663.60907276752
1.0112359550561798,14.021322898177202,0.003416908907114731,7206545.535037957,4216.256138951757
1.0337078651685392,14.021322898177202,0.0030405958257882296,4733484.533507306,3792.2489106885555
1.0561797752808988,14.021322898177202,0.0027170416471507504,2979252.9722571396,3328.3922206659695
1.0786516853932584,14.021322898177202,0.002439992657670466,1826136.2775673866,2872.262066550167
1.101123595505618,14.021322898177202,0.0022021699872599816,1093101.2599313685,2439.1465200967127
1.1235955056179776,14.021322898177202,0.0019965107210428885,631911.9076456584,2025.1175540951897
1.146067415730337,14.021322898177202,0.00181802455113382,352751.4451779277,1642.3893250467174
1.1685393258426966,14.021322898177202,0.001663844813894361,195924.71096992106,1321.398589742775
1.1910112359550562,14.021322898177202,0.0015283814189441607,104273.77765725533,1032.6666763305761
1.2134831460674156,14.021322898177202,0.001410586063639683,55922.25040246155,805.401801402524
1.2359550561797752,14.021322898177202,0.001306225435985383,29018.06667430916,612.5655933013811
1.2584269662921348,14.021322898177202,0.0012139928040343763,14950.942304411825,460.6934092379263
1.2808988764044944,14.021322898177202,0.0011318801549178722,7623.363485377923,341.7922008342459
