wave,flux,err,path_corr
2.0290612972848603,0.4014466292117547,0.010932849527873996,1.21
2.0466973210851362,0.5313022464706978,0.01198812480129324,1.21
2.064239440861173,0.5596815666676518,0.012269129133233971,1.21
2.0816875658764213,0.6643756034203313,0.013109844740728594,1.21
2.0990417114575735,0.9090027064242899,0.014627953849544097,1.21
2.1163019870189075,1.323892879002684,0.016901669932087405,1.21
2.1334685879069606,1.0338534564742374,0.01635554962873653,1.21
2.1505417897480097,0.9004575509749201,0.015817650403278878,1.21
2.1675219368064105,1.0085639791078516,0.015733601499502058,1.21
2.1844094386983834,1.0888033325764572,0.01624805600794904,1.21
2.201204765306114,1.009026438926321,0.01640625385790645,1.21
2.2179084339102637,1.103888109620711,0.017778812925089912,1.21
2.2345210100099795,1.2547349146613902,0.018477744240646066,1.21
2.2510430992861563,1.2626705288892057,0.018683669161660792,1.21
2.267475343613624,1.2984160078635227,0.017966125125552155,1.21
2.2838184159891077,1.1587480365721927,0.01722495258015278,1.21
2.3000730180022937,1.1962617949018493,0.017423439791362846,1.22
2.3162398745848396,1.2862433988865958,0.017295011980594858,1.22
2.3323197325301765,1.3772696327102871,0.017892221207386448,1.22
2.348313355464835,1.6265412445029923,0.020141951128412522,1.22
2.3642215224878185,1.93533655528058,0.02092051917546876,1.22
2.3800450290042994,2.486375763253728,0.02611623785381608,1.22
2.395784677348306,2.323620703242009,0.023199313871204504,1.23
2.411441280834754,1.6660646548670999,0.01983856074042809,1.23
2.4270156551776076,1.542966065238478,0.018968576654829032,1.23
2.4425086228175013,1.5912845786427723,0.020178513138693566,1.23
2.457921006980187,1.5566052480410262,0.020339333743455045,1.23
2.4732536346195357,1.4182139364305624,0.0193649240525598,1.23
2.4885073408395906,1.4393281124852628,0.020379306381970354,1.24
2.503682951727686,1.522350376940949,0.020253537598825522,1.24
2.5187812903076483,1.6474811997019376,0.020396880044792544,1.24
2.5338031746699166,1.8064876459323271,0.02187635206383655,1.24
2.548749434851414,1.9189745682954114,0.022776570008179554,1.24
2.563620884124459,1.9963874038623324,0.022729287685006195,1.24
2.5784183292899194,2.0430285609661,0.025057903101987446,1.24
2.593142576432527,1.994718844978163,0.023685188793072052,1.24
2.607794431730421,2.107619357372515,0.02482332518508221,1.24
2.6223746810284503,2.4499877894836612,0.026147057958912596,1.24
2.6368841105021588,3.3582724074561274,0.029947522028178575,1.24
2.651323507129081,5.000754697868303,0.03805207834167919,1.24
2.665693633540448,5.503845867413349,0.03876598342427874,1.24
2.6799952584955955,4.025645252511683,0.033917164298235894,1.24
2.6942291379240904,3.3197309285256815,0.03124815763649408,1.24
2.7083960109643352,3.876672173959504,0.03329580021227128,1.24
2.722496629522857,5.179056609366144,0.03984657886905028,1.24
2.736531711535136,7.551393733244191,0.046172693709215167,1.24
2.7505019904400734,5.686727592889401,0.040892797847126613,1.24
2.7644081702232524,2.8312979050266054,0.029447655743050145,1.24
2.7782509597600167,2.2773589640816816,0.02733135623341423,1.24
2.7920310509214152,2.1945075384844537,0.026691605154047327,1.24
2.805749132496325,2.258138640491127,0.027459470751202607,1.25
2.819405880470551,2.2872457299003055,0.02807114299642029,1.25
2.833001963884593,2.2830465290709245,0.027488561974597012,1.25
2.846538039269264,2.275556748202814,0.027836126599879333,1.25
2.860014761815952,2.283803289264286,0.028258323601347557,1.25
2.8734327662119497,2.504431425322883,0.03094442749291137,1.25
2.8867926948960276,2.442341440015226,0.02967769481969505,1.25
2.900095159785734,2.4023954760086186,0.031002811094079336,1.26
2.9133407892191947,2.4280673924482477,0.030099337291698624,1.26
2.9265301811418674,2.417119240885561,0.031102530583034527,1.26
2.9396639352725615,2.45840021439235,0.030714096354533742,1.26
2.952742644822895,2.4156078719918908,0.030103929873159695,1.26
2.9657668825608123,2.450878164769192,0.030894184673691746,1.26
2.9787372316333065,2.4071247683805956,0.029961212339242083,1.27
2.991654251701132,2.392909968183654,0.0326266161092405,1.27
3.004518493532705,2.5582773842787634,0.031184893317369934,1.27
3.017330517982807,2.4762521062572556,0.03190350434128216,1.27
3.0300908585338138,2.5384389666579024,0.03115549272189825,1.27
3.0428000421342927,2.524103081296495,0.030743661607107186,1.27
3.0554586059953643,2.504342133037553,0.03179728018171495,1.27
3.0680670618450723,2.4530541123968943,0.029925375421967867,1.27
3.0806259152065363,2.515533431561234,0.03135183967828453,1.28
