0.5856199545400824, 4341913422.721444
0.7999289306326007, 4061585988.3769712
0.8965177176045542, 3674661940.736658
1.1461338950659843, 5130325584.896987
1.2389442983934562, 5862946645.91639
1.380181547595178, 5670523941.3811455
1.5278297230025761, 9047357242.349237
1.4916851244039762, 8463231720.621081
1.9752839229783556, 40615859883.76955
2.7453296770880486, 103393384923.93973
3.5321208351740077, 81854673070.68988
4.054268574542886, 87504217499.06758
4.35655944490195, 93543688990.26125
7.655657363448319, 79168191592.62985
17.943852282449015, 47990958093.23839
23.919675511136397, 84632317206.21082
99.50155344276837, 1069019204602.9968
158.80711006583658, 1443511638727.9116
248.97408012423242, 1595506400444.8193
348.2515964138321, 2227542951999.5474
696.3615247013765, 12631335639.768316
1093.4484396437585, 1263133563.976837
